NameTH	NameEN	LastNameTH	LastNameEN	DepartmentTH	doc_count	cited_by_count
ประวิทย์ 	Prawit 	เรืองไรรัตนโรจน์	Rungrairatanaroij	ภาควิชาฟิสิกส์ คณะวิทยาศาสตร์และเทคโนโลยี	2	0
บุบผา 	Bubpha 	พรธิสาร	Pornthisarn	สถานวิทยาศาสตร์คลินิก คณะแพทยศาสตร์	0	0
แคทลียา 	Cattaleeya 	ปัทมพรหม	Pattamaprom	ภาควิชาวิศวกรรมเคมี คณะวิศวกรรมศาสตร์	2	1
พินทุสร 	Pintusorn 	หาญสกุล	Hansakul	สถานวิทยาศาสตร์พรีคลินิก คณะแพทยศาสตร์	6	4
นฤตย์ 	Narit 	นิ่มสมบุญ	Nimsomboon	คณะศิลปศาสตร์	4	1
ปรีดา 	Preeda 	บุญยรัตน์	Boonyarat	คณะศิลปกรรมศาสตร์	4	0
ศิรินทร์ 	Sirin 	ใจเที่ยง	Jaiteang	คณะศิลปกรรมศาสตร์	1	0
ปิติกุล 	Pitikul 	จีระมงคลพาณิชย์	Jeeramongkolpanich	คณะนิติศาสตร์	6	0
มาตาลักษณ์ 	Matalak 	ออรุ่งโรจน์	Oungrungrote	คณะนิติศาสตร์	0	0
ก่อเกียรติ 	Koakait 	วิวิธมงคลไชย	Vivitmongkonchai	สถานวิทยาศาสตร์คลินิก คณะแพทยศาสตร์	1	0
ชนัญ 	Chanan 	ผลประไพ	Phonprapai	ภาควิชาเทคโนโลยีชีวภาพ คณะวิทยาศาสตร์และเทคโนโลยี	2	0
ณัฐธนนท์ 	Nuttanont 	หงส์วริทธิ์ธร	Hongwarittorrn	ภาควิชาวิทยาการคอมพิวเตอร์ คณะวิทยาศาสตร์และเทคโนโลยี	10	2
วิลาวัณย์ 	Wilawan 	ภมรสุวรรณ	Phamornsuwan	ภาควิชาวิทยาศาสตร์สิ่งแวดล้อม คณะวิทยาศาสตร์และเทคโนโลยี	1	0
ไพรัตน์ 	Pairath 	ฐาปนาเดโชพล	Tapanadechopone	สถานวิทยาศาสตร์พรีคลินิก คณะแพทยศาสตร์	6	1
ขนิษฐา 	Kanittha 	กองทิพย์ จารุพินทุโสภณ	Kongtip jarupintusophon	คณะศิลปศาสตร์	0	0
สัญชัย 	Sanchai 	สุลักษณานนท์	Suluksananon	คณะศิลปศาสตร์	4	0
ศรีปทุม 	Sripathum 	นุ่มอุรา	Noom-ura	สถาบันภาษา	0	0
จิรวรรณ 	Jirawan 	คล้อยภยันต์	Kloypayan	ภาควิชาวิศวกรรมอุตสาหการ คณะวิศวกรรมศาสตร์	0	0
รุธิร์ 	Ruth 	พนมยงค์	Banomyong	คณะพาณิชยศาสตร์และการบัญชี	2	0
เสมอจิตร 	Samerjit 	หอมรสสุคนธ์	Homrossukon	ภาควิชาวิศวกรรมอุตสาหการ คณะวิศวกรรมศาสตร์	2	0
แก้วตา 	Kaewta 	โรหิตรัตนะ	Rohitratana	คณะพาณิชยศาสตร์และการบัญชี	3	0
ดวงมณี 	Duangmanee 	เลาวกุล	Laovakul	คณะเศรษฐศาสตร์	1	0
ประภัสรา 	Prapasara 	โกเมศมุนีบริรักษ์	Kometmuneeboriruk	คณะศิลปศาสตร์	3	1
วนิดา 	Wanida 	เปาอินทร์	Pao-in	สถานวิทยาศาสตร์คลินิก คณะแพทยศาสตร์	5	2
วัชระ 	Watchara 	งามจิตรเจริญ	Ngamchitcharoen	คณะศิลปศาสตร์	10	1
โกวิท 	Kovit 	ชาญวิทยาพงศ์	Charnvitayapong	คณะเศรษฐศาสตร์	1	0
ระพีพรรณ 	Rapeepan 	คำหอม	Kumhom	คณะสังคมสงเคราะห์ศาสตร์	8	1
สวณี 	Sawanee 	เต็งรังสรรค์	Tengrungsun	สถานวิทยาศาสตร์คลินิก คณะแพทยศาสตร์	8	2
สวัสดิ์ 	Sawat 	ภาระราช	Pararach	ภาควิชาวิศวกรรมอุตสาหการ คณะวิศวกรรมศาสตร์	1	1
สุปรียา 	Supriya 	ธนะภูมิ	Wilawan	คณะศิลปศาสตร์	0	0
ภราดร 	Paradorn 	ปรีดาศักดิ์	Preedasak	คณะเศรษฐศาสตร์	0	0
แสงหล้า 	Saengla 	ชัยมงคล	Chaimongkol	ภาควิชาคณิตศาสตร์และสถิติ คณะวิทยาศาสตร์และเทคโนโลยี	9	2
นิฉา 	Nicha 	แก้วหาวงษ์	Kaewhawong	ภาควิชาคณิตศาสตร์และสถิติ คณะวิทยาศาสตร์และเทคโนโลยี	3	0
มรรยาท 	Manyat 	รุจิวิชชญ์	Ruchiwit	คณะพยาบาลศาสตร์	10	8
สหรัฐ 	Saharat 	พุทธวรรณะ	Budohawanna	ภาควิชาวิศวกรรมโยธา คณะวิศวกรรมศาสตร์	0	0
กัลยา 	Kalaya 	อารีย์	Aree	สถานวิทยาศาสตร์พรีคลินิก คณะแพทยศาสตร์	4	0
ศิริลักษณ์ 	Sirilak 	กิจศรีไพศาล	Kitsripisarn	คณะพยาบาลศาสตร์	4	0
บุศราภา 	Bootsrapa 	ลีละวัฒน์	Leelawat	ภาควิชาวิทยาศาสตร์และเทคโนโลยีการอาหาร คณะวิทยาศาสตร์และเทคโนโลยี	2	0
ประภาศรี 	Prapasri 	เทพรักษา	Theprugsa	ภาควิชาวิทยาศาสตร์และเทคโนโลยีการอาหาร คณะวิทยาศาสตร์และเทคโนโลยี	6	2
ธนิทธิ์ 	Thanit 	พิพัฒพันธุ์	Phiphatpan	ภาควิชาวิศวกรรมเคมี คณะวิศวกรรมศาสตร์	0	0
กฤติยา 	Krittiya 	เลิศโภคะสมบัติ	Lertpocasombut	ภาควิชาวิศวกรรมโยธา คณะวิศวกรรมศาสตร์	4	0
โสภาพรรณ 	Sophapun 	เอกรัตนวงศ์	Ekarattanawong	สถานวิทยาศาสตร์พรีคลินิก คณะแพทยศาสตร์	1	0
นรินทร์ 	Narin 	วัฒนกุล	Watanakul	ภาควิชาวิศวกรรมไฟฟ้า คณะวิศวกรรมศาสตร์	1	0
บรรพต 	Bunpot 	กำเนิดศิริ	Gumnerdsiri	คณะรัฐศาสตร์	0	0
วรารัตน์ 	Wararat 	กังสัมฤทธิ์	Kangsumrith	ภาควิชาวิศวกรรมอุตสาหการ คณะวิศวกรรมศาสตร์	0	0
วีรสุดา 	Virasuda 	ศรีพยัคฆ์	Sribayak	สถาบันภาษา	1	1
วิภา 	Wipa 	ตังคนานนท์	Tangkananond	ภาควิชาเทคโนโลยีชีวภาพ คณะวิทยาศาสตร์และเทคโนโลยี	2	0
ดุษฎี 	Dussadee 	สกลยา	Sakonlaya	สถานวิทยาศาสตร์คลินิก คณะแพทยศาสตร์	3	0
อุรุยา 	Uruya 	วีสกุล	Weesakul	ภาควิชาวิศวกรรมโยธา คณะวิศวกรรมศาสตร์	2	0
พงษ์ศักดิ์ 	Pongsak 	มหาโชคเลิศวัฒนา	Mahachoklertwattana	ภาควิชาวิศวกรรมไฟฟ้า คณะวิศวกรรมศาสตร์	0	0
ศรีเมือง 	Srimuang 	พลังฤทธิ์	Palangrit	สถานวิทยาศาสตร์คลินิก คณะแพทยศาสตร์	19	22
เยาวพา 	Yaowapha 	จิระเกียรติกุล	Jirakiattikul	ภาควิชาเทคโนโลยีการเกษตร คณะวิทยาศาสตร์และเทคโนโลยี	20	14
นพพร 	Nopporn 	สโรบล	Sarobol	สถาบันภาษา	1	0
บุปผา 	Booppa 	ไกรสัย	Kraisai	ภาควิชาคณิตศาสตร์และสถิติ คณะวิทยาศาสตร์และเทคโนโลยี	0	0
สุรัตน์ 	Surat 	ศรีราษฎร์	Srirad	คณะศิลปศาสตร์	2	0
สุวรรณี 	Suwannee 	จุฑามณีพงษ์	Juthamaneepong	คณะสาธารณสุขศาสตร์	2	0
นงนุช 	Nongnuch 	สุนทรชวกานต์	Soonthornchawakan	คณะเศรษฐศาสตร์	5	4
พงศ์ชนัน 	Pongchanun 	เหลืองไพบูลย์	Luangpaiboon	ภาควิชาวิศวกรรมอุตสาหการ คณะวิศวกรรมศาสตร์	4	2
กิตติธัช 	Kittitouch 	สุนทรวิภาต	Soontornwipast	สถาบันภาษา	0	0
ณิชารีย์ 	Nicharee 	สุรีย์ชัยนิรันดร์	Sureechainirun	คณะศิลปศาสตร์	0	0
วรเจตน์ 	Worachet 	ภาคีรัตน์	Pakeerut	คณะนิติศาสตร์	20	20
ลักษณา 	Laksana 	เหล่าเกียรติ	Laokiat	คณะสาธารณสุขศาสตร์	2	0
อัจฉรา 	Archara 	ปาจีนบูรวรรณ์	Pacheenburawana	ภาควิชาคณิตศาสตร์และสถิติ คณะวิทยาศาสตร์และเทคโนโลยี	0	0
โพชฌงค์ 	Pochong 	หร่องบุตรศรี	Rhongbutsri	สถานวิทยาศาสตร์พรีคลินิก คณะแพทยศาสตร์	3	1
ภาณุ 	Panu 	ด่านวานิชกุล	Danwanichakul	ภาควิชาวิศวกรรมเคมี คณะวิศวกรรมศาสตร์	3	2
สุทธิชล 	Suttichon 	โพธิรังษี	Bhotirungsi	คณะศิลปศาสตร์	0	0
เอกบุญ 	Eakaboon 	วงศ์สวัสดิ์กุล	Wongsawatgul	คณะนิติศาสตร์	3	0
